x,y
-0.6421303726491276,-1.9544667182877666
0.2798263314303091,0.5048284234526461
-0.06546319771302977,-0.10791125849012073
-0.2589989457839039,-1.0288650761060563
-0.29016533138069756,-0.8363968837503342
0.58103649170653,0.3765545894037322
0.8102876733543478,0.8788718727168623
-0.6452936163539027,-1.9838590244297583
0.3055696053702639,0.3577043131491672
-0.40339446528886147,-2.1248785994867285
0.9339244003247811,1.2580706875894936
0.8397003210745564,1.1499984731701114
0.2717416082893027,0.9953884487388356
0.5054641941581732,1.1514515151247209
0.0303073926447035,0.7258261397975478
0.65179051675114,1.1899420847085855
-0.10323890919979362,0.6350763530329336
-0.3223750933724763,-1.084052020751762
-0.4442015689996819,-2.7535753419579936
-0.5473338863131931,-1.6008749000636147
0.05163368669049673,0.9918174689565515
-0.13817587863113712,-0.08092498240261231
0.3263612409451908,0.7130403639668208
-0.9743190352663869,-0.3699565281645223
-0.1045961969225584,-0.05111875286779838
-0.26963839773521725,-0.8010233553744905
-0.6092048002568919,-1.3735961643623458
0.18973174201210563,0.23289598183699045
-0.12937368809871086,-0.08779568245298393
-0.40001699250970035,-1.1775706658919871
-0.5811677575275609,-1.4760263013223156
0.749248114384359,2.042123509878434
0.5949246310428653,0.7278748274464188
0.213419353369958,0.4796341799305273
-0.3097988426654157,-0.9425599979884016
0.8936395819592968,1.6099531275550096
0.1267547490050911,0.45503083484051143
-0.13447452076009592,-0.22307882608968307
0.8008991980084441,1.2115615674282962
-0.3613163921962752,-1.3504902131711465
0.3919897402675667,1.3781749018648597
-0.37235934547525984,-0.690272642650559
-0.47689390737640003,-2.017758856631374
0.40168177900171087,0.8036215507663063
-0.5442160421852846,-2.3593679210143685
-0.013779354030238444,0.6754115234652948
0.16005690604111233,0.46420079893648686
-0.6221872704910831,-1.608096034443229
0.4624813167168893,1.0848189416916136
0.09696612924926051,1.2481567716068844
0.24300651925187533,0.9156157856289479
-0.2557113664063402,-1.1466530976051028
-0.15961348015873233,-0.6236386561061166
-0.010340644165887536,0.7641629057398757
-0.06005817518766032,0.046603281908876276
0.35127844569924616,0.9473118839538579
0.1543550089923984,1.1446429593389489
-0.1674587140150674,0.03379307744398269
-0.996395292786362,0.5079200429904067
0.5880621215510085,0.4650309540089562
0.03876844228867116,0.1993921140106386
-0.34691067237746,-1.3126396891589085
-8.995517761212213e-05,0.6586640699079036
-0.8131081330107639,-0.675786554921572
0.8094081451067057,1.5984612402045222
0.9794723351690069,1.4262894780528146
-0.8825295649688341,-0.4363755389294578
-0.2835375628172372,-1.0610045421422685
0.46012915563816703,1.311319216414685
-0.3715237375642346,-1.22884741845671
0.13409951672889786,0.4722061710773323
-0.16685807536994024,-0.9053200041606122
0.5484243152617498,0.30714063449608964
0.9169288019280677,1.014873376439254
0.7767908526333533,0.9053584847381029
0.241870930400099,0.6854055589678769
-0.6794513746638604,-2.005282276049122
0.8941241666233255,1.0363345888059725
-0.9527351426564479,-0.6315629176750214
-0.4045810871582771,-2.0873107160812094
-0.4367730137988084,-1.8778489121121351
0.3436519634454094,1.091758880299737
-0.025273867854977095,0.34715414794562693
-0.8142229024851055,-0.5267746761525829
-0.9742842245101393,-0.02324898187551281
0.20863149354727573,0.7618786415575619
-0.01703333531814777,0.25369679443510096
0.2027642426808023,0.5865003244697558
0.12804772773106898,0.830535098630418
0.78091821659936,1.539086177208353
0.8367937157411935,1.3724290005901212
-0.62348567779527,-1.3993396298317786
0.8842417389410684,1.1998207691637979
0.5754532526455671,1.0420380041284019
0.27805250444593277,0.9666699093386002
0.31921453498189867,0.5422805325231833
0.09212045980128503,0.3438256706494462
0.8345265992856814,0.7704488390944069
-0.5334735875997225,-1.4955808562925812
0.19863198453916175,0.680880723765974
0.628486123743301,1.2288499044841519
-0.7304770967577401,-1.6239910607251522
0.23101654871773403,0.8248815086082157
-0.19433304894085213,-0.9568732507502904
0.5320726829325657,1.1757092409064824
-0.8645712787589188,0.18919046883901758
0.21362876206840675,0.4756135026351168
0.7141573799732936,1.183749290696242
0.2566957247261812,0.6363562640760079
-0.3573246090929585,-1.2424904423454566
0.31159211184377833,1.5229492941346774
-0.3236943145279785,-1.5268674700553153
0.33718557682018013,1.280314431056175
-0.743311197115893,-1.1908262491042823
-0.44001651160821464,-2.012802030343182
-0.9345632436061693,-0.3006198955816408
-0.8321812220746183,-0.26152663134189214
0.10953923963301304,0.9404998581719366
-0.5366035572153856,-1.8459756018394764
0.0321651752754637,0.5131268509832375
0.3191390661456821,0.7139115754819617
0.762372358699047,1.3496898618686677
-0.28987797082292266,-0.39263899601312124
-0.3626420671225097,-1.5670516791756253
-0.37266651687238395,-1.9169660625581117
-0.7643007109512094,-0.8981946617442587
0.3263667293145289,1.125625657257489
0.6393091628744207,1.410086336742664
-0.053990278274022474,-0.22642779126061924
0.11659479389709482,0.912831607230005
0.9169602273912367,0.7197054178654619
0.39783034330497724,1.4122860578851237
0.49006977329530366,1.1948361247945016
0.7789967146090568,1.0568198468402081
-0.5684188478317622,-2.2125967996901075
0.30033211664138126,1.620945227441009
0.4347890106527872,0.8641380293893411
0.6844558594470516,1.3903610242217799
-0.31242890799621126,-1.962297461788867
0.37758941142609537,0.9715133032892334
0.2088012116052116,1.2007877237973152
-0.18127793235466938,-1.2933582400812775
-0.7966284858356734,-0.7637109270251629
-0.2939031324337191,-0.7251040740910175
0.9269694962409576,0.4767405475394988
-0.5669529967744029,-1.8266952220123782
-0.7727240128236488,-1.1145222502026153
-0.26464115052598447,-1.243373507551974
-0.7980384157880358,-1.0786017148694533
-0.4656021363274572,-2.114463454010224
0.8289122442058492,0.8452530444744777
-0.362435837108841,-1.5306311352328479
0.17177902909365161,0.9170038599095978
-0.5225104408900969,-2.301004993304713
0.3359598487970097,0.7161166119797764
-0.744687224670235,-1.1027395515934062
0.5796187665510097,1.3959352380327752
-0.15410791045681438,0.07186975129441164
-0.6326792258171374,-1.6310796865817705
0.516499131296982,0.9722575758870791
0.10856507805446558,0.2858077025213287
-0.12370997933806183,-0.15055783930295238
-0.5187479163724535,-2.4965567886398654
0.5627317863894354,0.8211960274645974
-0.26942988659307887,-1.5123722072844
-0.9138186187308086,-0.5256417292492697
0.9307385396893599,1.040765878842228
-0.9390703837502099,-0.06731274559690945
-0.7590618447522517,-0.6202944096523026
-0.06837493800924133,0.20594201502604104
-0.5842901168561325,-1.9337404152863678
-0.32972992482780916,-1.140128261414361
0.13513048386668136,0.2459650182207348
0.9156839045179064,1.6134551792762615
0.8726244485156895,0.3272314189103124
-0.8522080483095296,-0.33582555396819647
0.7066273125199987,1.2704553247176484
-0.6643526897355096,-1.7159929056294618
0.622865745006467,0.8459157893698009
-0.40730556430360143,-2.1977311291384045
0.43566871456579626,0.9481597580469955
0.4375864100550535,1.1001484130166292
0.7011025195127101,0.8821814073150643
0.959251697702987,1.0697505264877591
-0.44903829427399655,-1.532740154839383
0.2566169173487822,0.6621963021597268
0.47852159127406835,1.213689719562256
-0.8407413248487865,-0.47069161214001437
0.3259226755376978,0.9535003073570868
-0.3569689693835041,-1.220452909257195
-0.6770619146780983,-1.3500123310819545
0.09894311566951819,0.5084060307206946
-0.07623280584486469,-0.14260141132047244
0.15415966591981212,0.9417790888214731
0.28383518080671366,1.3213552608729469
-0.0026622773029965074,0.4973537407753713
0.8103014148782723,0.9811652399276382
-0.6441716032179912,-1.5721446011618383
-0.4224167019811491,-2.1265567015740325
-0.28755671763982993,-0.7522733504895416
0.5487640401573219,1.4388544444588132
0.30419623373190885,1.5146227701940855
-0.587154639874377,-1.440137380645109
0.48888378118783216,0.67873906365515
0.5430740758134884,0.8931428782255693
0.5404829311449044,0.7980659762391236
-0.8432541901556276,-0.4707030997342624
-0.5757217023484549,-1.3048641195193968
0.7907700542652418,0.259688778382844
0.7588641197434214,1.2501660593473152
-0.5888546848066545,-1.6624125002797292
0.1027513166294316,0.8655770202342778
-0.4746334831046377,-1.5829537999860013
-0.16743045686773828,-0.7500917760463092
-0.9581103116751879,0.26106014486448
-0.43647952652649646,-1.6400311100476084
-0.45863819710817966,-1.8649174235049517
0.8382609819041482,1.1127152649436585
0.1759404332656509,0.7345145777964107
-0.6449670131367684,-1.5563374098726086
-0.1448709149173204,-0.10733317853656127
-0.014127675620091873,-0.065016211207157
0.2747202348521127,0.8095253115931982
0.06489569969671738,0.5074416575352391
-0.1580145853113133,-0.40181754648997386
-0.37841397644939123,-1.6783182807083787
0.14999901760377554,0.23949130192030121
0.9516640273414583,1.0966967877197327
0.10597392877243261,1.1890974096092222
0.7740242934368888,0.8685077856913801
-0.9694551296327019,0.03545190928420426
-0.5938051943540068,-1.9791697492479103
0.7295359586460957,1.1591768457933613
0.13894579398953866,0.762070447700198
-0.02488384272592281,0.7144301935237488
-0.2623914226373427,-1.2099318240056813
-0.4094685742209987,-1.4596162354836153
0.35765959310709894,0.6669092792655731
-0.2685298888399994,-1.2384477487904029
-0.12953058518677008,-0.1817893270538688
0.5536965758551728,0.3760857636696987
0.8923659450415902,0.7449730106013308
0.987313706829291,1.1213707447847272
-0.03016952598573419,0.07064927780581076
-0.7236618899989862,-1.7201178614741428
-0.9501527951297895,-0.5998127667220463
-0.010686588883823456,0.4237019337371098
-0.8472900170293438,-0.7962346199633021
